Channel,Energy (keV),Counts
10408,4203.82959,0
10409,4204.233205,0
10410,4204.63682,0
10411,4205.040435,0
10412,4205.44405,0
10413,4205.847665,0
10414,4206.25128,0
10415,4206.654895,0
10416,4207.05851,0
10417,4207.462125,0
10418,4207.86574,0
10419,4208.269355,0
10420,4208.67297,0
10421,4209.076585,0
10422,4209.4802,0
10423,4209.883815,0
10424,4210.28743,0
10425,4210.691045,0
10426,4211.09466,0
10427,4211.498275,0
10428,4211.90189,0
10429,4212.305505,0
10430,4212.70912,0
10431,4213.112735,0
10432,4213.51635,0
10433,4213.919965,0
10434,4214.32358,0
10435,4214.727195,0
10436,4215.13081,0
10437,4215.534425,0
10438,4215.93804,0
10439,4216.341655,0
10440,4216.74527,0
10441,4217.148885,0
10442,4217.5525,0
10443,4217.956115,0
10444,4218.35973,0
10445,4218.763345,0
10446,4219.16696,0
10447,4219.570575,0
10448,4219.97419,0
10449,4220.377805,0
10450,4220.78142,0
10451,4221.185035,0
10452,4221.58865,0
10453,4221.992265,0
10454,4222.39588,0
10455,4222.799495,0
10456,4223.20311,0
10457,4223.606725,0
10458,4224.01034,0
10459,4224.413955,0
10460,4224.81757,0
10461,4225.221185,0
10462,4225.6248,0
10463,4226.028415,0
10464,4226.43203,0
10465,4226.835645,0
10466,4227.23926,0
10467,4227.642875,0
10468,4228.04649,0
10469,4228.450105,0
10470,4228.85372,0
10471,4229.257335,0
10472,4229.66095,0
10473,4230.064565,0
10474,4230.46818,0
10475,4230.871795,0
10476,4231.27541,0
10477,4231.679025,0
10478,4232.08264,0
10479,4232.486255,0
10480,4232.88987,0
10481,4233.293485,0
10482,4233.6971,0
10483,4234.100715,0
10484,4234.50433,0
10485,4234.907945,0
10486,4235.31156,0
10487,4235.715175,0
10488,4236.11879,0
10489,4236.522405,0
10490,4236.92602,0
10491,4237.329635,0
10492,4237.73325,0
10493,4238.136865,0
10494,4238.54048,0
10495,4238.944095,0
10496,4239.34771,0
10497,4239.751325,0
10498,4240.15494,0
10499,4240.558555,0
10500,4240.96217,0
10501,4241.365785,0
10502,4241.7694,0
10503,4242.173015,0
10504,4242.57663,0
10505,4242.980245,0
10506,4243.38386,0
10507,4243.787475,0
10508,4244.19109,0
10509,4244.594705,0
10510,4244.99832,0
10511,4245.401935,0
10512,4245.80555,0
10513,4246.209165,0
10514,4246.61278,0
10515,4247.016395,0
10516,4247.42001,0
10517,4247.823625,0
10518,4248.22724,0
10519,4248.630855,0
10520,4249.03447,0
10521,4249.438085,0
10522,4249.8417,0
10523,4250.245315,0
10524,4250.64893,0
10525,4251.052545,0
10526,4251.45616,0
10527,4251.859775,0
10528,4252.26339,0
10529,4252.667005,0
10530,4253.07062,0
10531,4253.474235,0
10532,4253.87785,0
10533,4254.281465,0
10534,4254.68508,0
10535,4255.088695,0
10536,4255.49231,0
10537,4255.895925,0
10538,4256.29954,0
10539,4256.703155,0
10540,4257.10677,0
10541,4257.510385,0
10542,4257.914,0
10543,4258.317615,0
10544,4258.72123,0
10545,4259.124845,0
10546,4259.52846,0
10547,4259.932075,0
10548,4260.33569,0
10549,4260.739305,0
10550,4261.14292,0
10551,4261.546535,0
10552,4261.95015,0
10553,4262.353765,0
10554,4262.75738,0
10555,4263.160995,0
10556,4263.56461,0
10557,4263.968225,0
10558,4264.37184,0
10559,4264.775455,0
10560,4265.17907,0
10561,4265.582685,0
10562,4265.9863,0
10563,4266.389915,0
10564,4266.79353,0
10565,4267.197145,0
10566,4267.60076,0
10567,4268.004375,0
10568,4268.40799,0
10569,4268.811605,0
10570,4269.21522,0
10571,4269.618835,0
10572,4270.02245,0
10573,4270.426065,0
10574,4270.82968,0
10575,4271.233295,0
10576,4271.63691,0
10577,4272.040525,0
10578,4272.44414,0
10579,4272.847755,0
10580,4273.25137,0
10581,4273.654985,0
10582,4274.0586,0
10583,4274.462215,0
10584,4274.86583,0
10585,4275.269445,0
10586,4275.67306,0
10587,4276.076675,0
10588,4276.48029,0
10589,4276.883905,0
10590,4277.28752,0
10591,4277.691135,0
10592,4278.09475,0
10593,4278.498365,0
10594,4278.90198,0
10595,4279.305595,0
10596,4279.70921,0
10597,4280.112825,0
10598,4280.51644,0
10599,4280.920055,0
10600,4281.32367,0
10601,4281.727285,0
10602,4282.1309,0
10603,4282.534515,0
10604,4282.93813,0
10605,4283.341745,0
10606,4283.74536,0
10607,4284.148975,0
10608,4284.55259,0
10609,4284.956205,0
10610,4285.35982,0
10611,4285.763435,0
10612,4286.16705,0
10613,4286.570665,0
10614,4286.97428,0
10615,4287.377895,0
10616,4287.78151,0
10617,4288.185125,0
10618,4288.58874,0
10619,4288.992355,0
10620,4289.39597,0
10621,4289.799585,0
10622,4290.2032,0
10623,4290.606815,0
10624,4291.01043,0
10625,4291.414045,0
10626,4291.81766,0
10627,4292.221275,0
10628,4292.62489,0
10629,4293.028505,0
10630,4293.43212,0
10631,4293.835735,0
10632,4294.23935,0
10633,4294.642965,0
10634,4295.04658,0
10635,4295.450195,0
10636,4295.85381,0
10637,4296.257425,0
10638,4296.66104,0
10639,4297.064655,0
10640,4297.46827,0
10641,4297.871885,0
10642,4298.2755,0
10643,4298.679115,0
10644,4299.08273,0
10645,4299.486345,0
10646,4299.88996,0
10647,4300.293575,0
10648,4300.69719,0
10649,4301.100805,0
10650,4301.50442,0
10651,4301.908035,0
10652,4302.31165,0
10653,4302.715265,0
10654,4303.11888,0
10655,4303.522495,0
10656,4303.92611,0
10657,4304.329725,0
10658,4304.73334,0
10659,4305.136955,0
10660,4305.54057,0
10661,4305.944185,0
10662,4306.3478,0
10663,4306.751415,0
10664,4307.15503,0
10665,4307.558645,0
10666,4307.96226,0
10667,4308.365875,0
10668,4308.76949,0
10669,4309.173105,0
10670,4309.57672,0
10671,4309.980335,0
10672,4310.38395,0
10673,4310.787565,0
10674,4311.19118,0
10675,4311.594795,0
10676,4311.99841,0
10677,4312.402025,0
10678,4312.80564,0
10679,4313.209255,0
10680,4313.61287,0
10681,4314.016485,0
10682,4314.4201,0
10683,4314.823715,0
10684,4315.22733,0
10685,4315.630945,0
10686,4316.03456,0
10687,4316.438175,0
10688,4316.84179,0
10689,4317.245405,0
10690,4317.64902,0
10691,4318.052635,0
10692,4318.45625,0
10693,4318.859865,0
10694,4319.26348,0
10695,4319.667095,0
10696,4320.07071,0
10697,4320.474325,0
10698,4320.87794,0
10699,4321.281555,0
10700,4321.68517,0
10701,4322.088785,0
10702,4322.4924,0
10703,4322.896015,0
10704,4323.29963,0
10705,4323.703245,0
10706,4324.10686,0
10707,4324.510475,1
10708,4324.91409,0
10709,4325.317705,0
10710,4325.72132,0
10711,4326.124935,0
10712,4326.52855,0
10713,4326.932165,0
10714,4327.33578,0
10715,4327.739395,0
10716,4328.14301,0
10717,4328.546625,0
10718,4328.95024,0
10719,4329.353855,0
10720,4329.75747,0
10721,4330.161085,0
10722,4330.5647,0
10723,4330.968315,1
10724,4331.37193,0
10725,4331.775545,0
10726,4332.17916,0
10727,4332.582775,0
10728,4332.98639,0
10729,4333.390005,0
10730,4333.79362,0
10731,4334.197235,0
10732,4334.60085,0
10733,4335.004465,0
10734,4335.40808,0
10735,4335.811695,0
10736,4336.21531,0
10737,4336.618925,0
10738,4337.02254,0
10739,4337.426155,0
10740,4337.82977,0
10741,4338.233385,0
10742,4338.637,0
10743,4339.040615,0
10744,4339.44423,0
10745,4339.847845,0
10746,4340.25146,0
10747,4340.655075,0
10748,4341.05869,0
10749,4341.462305,0
10750,4341.86592,0
10751,4342.269535,0
10752,4342.67315,0
10753,4343.076765,0
10754,4343.48038,0
10755,4343.883995,0
10756,4344.28761,0
10757,4344.691225,0
10758,4345.09484,0
10759,4345.498455,0
10760,4345.90207,0
10761,4346.305685,0
10762,4346.7093,0
10763,4347.112915,0
10764,4347.51653,0
10765,4347.920145,0
10766,4348.32376,0
10767,4348.727375,0
10768,4349.13099,0
10769,4349.534605,0
10770,4349.93822,0
10771,4350.341835,0
10772,4350.74545,0
10773,4351.149065,0
10774,4351.55268,0
10775,4351.956295,0
10776,4352.35991,0
10777,4352.763525,0
10778,4353.16714,0
10779,4353.570755,0
10780,4353.97437,0
10781,4354.377985,0
10782,4354.7816,0
10783,4355.185215,0
10784,4355.58883,0
10785,4355.992445,0
10786,4356.39606,0
10787,4356.799675,0
10788,4357.20329,0
10789,4357.606905,0
10790,4358.01052,0
10791,4358.414135,0
10792,4358.81775,0
10793,4359.221365,0
10794,4359.62498,0
10795,4360.028595,0
10796,4360.43221,0
10797,4360.835825,0
10798,4361.23944,0
10799,4361.643055,0
10800,4362.04667,0
10801,4362.450285,0
10802,4362.8539,0
10803,4363.257515,0
10804,4363.66113,0
10805,4364.064745,0
10806,4364.46836,0
10807,4364.871975,0
10808,4365.27559,0
10809,4365.679205,0
10810,4366.08282,0
10811,4366.486435,0
10812,4366.89005,0
10813,4367.293665,0
10814,4367.69728,0
10815,4368.100895,0
10816,4368.50451,0
10817,4368.908125,0
10818,4369.31174,0
10819,4369.715355,0
10820,4370.11897,0
10821,4370.522585,0
10822,4370.9262,0
10823,4371.329815,0
10824,4371.73343,0
10825,4372.137045,0
10826,4372.54066,0
10827,4372.944275,0
10828,4373.34789,0
10829,4373.751505,0
10830,4374.15512,0
10831,4374.558735,0
10832,4374.96235,0
10833,4375.365965,0
10834,4375.76958,0
10835,4376.173195,0
10836,4376.57681,0
10837,4376.980425,0
10838,4377.38404,0
10839,4377.787655,0
10840,4378.19127,0
10841,4378.594885,0
10842,4378.9985,0
10843,4379.402115,0
10844,4379.80573,0
10845,4380.209345,0
10846,4380.61296,0
10847,4381.016575,0
10848,4381.42019,0
10849,4381.823805,0
10850,4382.22742,0
10851,4382.631035,0
10852,4383.03465,0
10853,4383.438265,0
10854,4383.84188,0
10855,4384.245495,0
10856,4384.64911,0
10857,4385.052725,0
10858,4385.45634,0
10859,4385.859955,0
10860,4386.26357,0
10861,4386.667185,0
10862,4387.0708,0
10863,4387.474415,0
10864,4387.87803,0
10865,4388.281645,0
10866,4388.68526,0
10867,4389.088875,0
10868,4389.49249,0
10869,4389.896105,0
10870,4390.29972,0
10871,4390.703335,0
10872,4391.10695,0
10873,4391.510565,0
10874,4391.91418,0
10875,4392.317795,0
10876,4392.72141,0
10877,4393.125025,0
10878,4393.52864,0
10879,4393.932255,0
10880,4394.33587,0
10881,4394.739485,0
10882,4395.1431,0
10883,4395.546715,0
10884,4395.95033,0
10885,4396.353945,1
10886,4396.75756,0
10887,4397.161175,0
10888,4397.56479,0
10889,4397.968405,0
10890,4398.37202,0
10891,4398.775635,0
10892,4399.17925,0
10893,4399.582865,0
10894,4399.98648,0
10895,4400.390095,0
10896,4400.79371,0
10897,4401.197325,0
10898,4401.60094,0
10899,4402.004555,0
10900,4402.40817,0
10901,4402.811785,0
10902,4403.2154,0
10903,4403.619015,0
10904,4404.02263,0
10905,4404.426245,0
10906,4404.82986,0
10907,4405.233475,0
10908,4405.63709,0
10909,4406.040705,0
10910,4406.44432,0
10911,4406.847935,0
10912,4407.25155,0
10913,4407.655165,0
10914,4408.05878,0
10915,4408.462395,0
10916,4408.86601,0
10917,4409.269625,0
10918,4409.67324,0
10919,4410.076855,0
10920,4410.48047,0
10921,4410.884085,0
10922,4411.2877,0
10923,4411.691315,0
10924,4412.09493,0
10925,4412.498545,0
10926,4412.90216,0
10927,4413.305775,0
10928,4413.70939,0
10929,4414.113005,0
10930,4414.51662,0
10931,4414.920235,0
10932,4415.32385,0
10933,4415.727465,0
10934,4416.13108,0
10935,4416.534695,0
10936,4416.93831,0
10937,4417.341925,0
10938,4417.74554,0
10939,4418.149155,0
10940,4418.55277,0
10941,4418.956385,0
10942,4419.36,0
10943,4419.763615,0
10944,4420.16723,0
10945,4420.570845,0
10946,4420.97446,0
10947,4421.378075,0
10948,4421.78169,0
10949,4422.185305,0
10950,4422.58892,0
10951,4422.992535,0
10952,4423.39615,0
10953,4423.799765,0
10954,4424.20338,0
10955,4424.606995,0
10956,4425.01061,0
10957,4425.414225,0
10958,4425.81784,0
10959,4426.221455,0
10960,4426.62507,0
10961,4427.028685,0
10962,4427.4323,0
10963,4427.835915,0
10964,4428.23953,0
10965,4428.643145,0
10966,4429.04676,0
10967,4429.450375,0
10968,4429.85399,0
10969,4430.257605,0
10970,4430.66122,0
10971,4431.064835,0
10972,4431.46845,0
10973,4431.872065,0
10974,4432.27568,0
10975,4432.679295,0
10976,4433.08291,0
10977,4433.486525,0
10978,4433.89014,0
10979,4434.293755,0
10980,4434.69737,0
10981,4435.100985,0
10982,4435.5046,0
10983,4435.908215,0
10984,4436.31183,0
10985,4436.715445,0
10986,4437.11906,0
10987,4437.522675,0
10988,4437.92629,0
10989,4438.329905,0
10990,4438.73352,0
10991,4439.137135,0
10992,4439.54075,0
10993,4439.944365,0
10994,4440.34798,0
10995,4440.751595,0
10996,4441.15521,0
10997,4441.558825,0
10998,4441.96244,0
10999,4442.366055,0
11000,4442.76967,0
11001,4443.173285,0
11002,4443.5769,0
11003,4443.980515,0
11004,4444.38413,0
11005,4444.787745,0
11006,4445.19136,0
11007,4445.594975,0
11008,4445.99859,0
11009,4446.402205,0
11010,4446.80582,0
11011,4447.209435,0
11012,4447.61305,0
11013,4448.016665,0
11014,4448.42028,0
11015,4448.823895,0
11016,4449.22751,0
11017,4449.631125,0
11018,4450.03474,0
11019,4450.438355,0
11020,4450.84197,0
11021,4451.245585,0
11022,4451.6492,0
11023,4452.052815,0
11024,4452.45643,0
11025,4452.860045,0
11026,4453.26366,0
11027,4453.667275,0
11028,4454.07089,0
11029,4454.474505,0
11030,4454.87812,0
11031,4455.281735,0
11032,4455.68535,0
11033,4456.088965,0
11034,4456.49258,0
11035,4456.896195,0
11036,4457.29981,0
11037,4457.703425,0
11038,4458.10704,0
11039,4458.510655,0
11040,4458.91427,0
11041,4459.317885,0
11042,4459.7215,0
11043,4460.125115,0
11044,4460.52873,0
11045,4460.932345,0
11046,4461.33596,0
11047,4461.739575,0
11048,4462.14319,0
11049,4462.546805,0
11050,4462.95042,0
11051,4463.354035,0
11052,4463.75765,0
11053,4464.161265,0
11054,4464.56488,0
11055,4464.968495,0
11056,4465.37211,0
11057,4465.775725,0
11058,4466.17934,0
11059,4466.582955,0
11060,4466.98657,0
11061,4467.390185,0
11062,4467.7938,0
11063,4468.197415,0
11064,4468.60103,0
11065,4469.004645,0
11066,4469.40826,0
11067,4469.811875,0
11068,4470.21549,0
11069,4470.619105,0
11070,4471.02272,0
11071,4471.426335,0
11072,4471.82995,0
11073,4472.233565,0
11074,4472.63718,0
11075,4473.040795,0
11076,4473.44441,0
11077,4473.848025,0
11078,4474.25164,0
11079,4474.655255,0
11080,4475.05887,0
11081,4475.462485,0
11082,4475.8661,0
11083,4476.269715,0
11084,4476.67333,0
11085,4477.076945,0
11086,4477.48056,1
11087,4477.884175,0
11088,4478.28779,0
11089,4478.691405,0
11090,4479.09502,0
11091,4479.498635,0
11092,4479.90225,0
11093,4480.305865,0
11094,4480.70948,1
11095,4481.113095,0
11096,4481.51671,0
11097,4481.920325,0
11098,4482.32394,0
11099,4482.727555,0
11100,4483.13117,0
11101,4483.534785,0
11102,4483.9384,0
11103,4484.342015,0
11104,4484.74563,0
11105,4485.149245,0
11106,4485.55286,0
11107,4485.956475,0
11108,4486.36009,0
11109,4486.763705,0
11110,4487.16732,0
11111,4487.570935,0
11112,4487.97455,0
11113,4488.378165,0
11114,4488.78178,0
11115,4489.185395,0
11116,4489.58901,0
11117,4489.992625,0
11118,4490.39624,0
11119,4490.799855,0
11120,4491.20347,0
11121,4491.607085,0
11122,4492.0107,0
11123,4492.414315,0
11124,4492.81793,0
11125,4493.221545,0
11126,4493.62516,0
11127,4494.028775,0
11128,4494.43239,0
11129,4494.836005,0
11130,4495.23962,0
11131,4495.643235,0
11132,4496.04685,0
11133,4496.450465,0
11134,4496.85408,0
11135,4497.257695,0
11136,4497.66131,0
11137,4498.064925,0
11138,4498.46854,0
11139,4498.872155,0
11140,4499.27577,0
11141,4499.679385,0
11142,4500.083,0
11143,4500.486615,0
11144,4500.89023,0
11145,4501.293845,0
11146,4501.69746,0
11147,4502.101075,0
11148,4502.50469,0
11149,4502.908305,0
11150,4503.31192,0
11151,4503.715535,0
11152,4504.11915,0
11153,4504.522765,0
11154,4504.92638,0
11155,4505.329995,0
11156,4505.73361,0
11157,4506.137225,0
11158,4506.54084,0
11159,4506.944455,0
11160,4507.34807,0
11161,4507.751685,0
11162,4508.1553,0
11163,4508.558915,0
11164,4508.96253,0
11165,4509.366145,0
11166,4509.76976,0
11167,4510.173375,0
11168,4510.57699,0
11169,4510.980605,0
11170,4511.38422,0
11171,4511.787835,0
11172,4512.19145,0
11173,4512.595065,0
11174,4512.99868,0
11175,4513.402295,0
11176,4513.80591,0
11177,4514.209525,0
11178,4514.61314,0
11179,4515.016755,0
11180,4515.42037,0
11181,4515.823985,0
11182,4516.2276,0
11183,4516.631215,0
11184,4517.03483,0
11185,4517.438445,0
11186,4517.84206,0
11187,4518.245675,0
11188,4518.64929,0
11189,4519.052905,0
11190,4519.45652,0
11191,4519.860135,0
11192,4520.26375,0
11193,4520.667365,0
11194,4521.07098,0
11195,4521.474595,0
11196,4521.87821,0
11197,4522.281825,0
11198,4522.68544,0
11199,4523.089055,0
11200,4523.49267,0
11201,4523.896285,0
11202,4524.2999,0
11203,4524.703515,0
11204,4525.10713,0
11205,4525.510745,0
11206,4525.91436,0
11207,4526.317975,0
11208,4526.72159,0
11209,4527.125205,0
11210,4527.52882,0
11211,4527.932435,0
11212,4528.33605,0
11213,4528.739665,0
11214,4529.14328,0
11215,4529.546895,0
11216,4529.95051,0
11217,4530.354125,0
11218,4530.75774,0
11219,4531.161355,0
11220,4531.56497,0
11221,4531.968585,0
11222,4532.3722,0
11223,4532.775815,0
11224,4533.17943,0
11225,4533.583045,0
11226,4533.98666,0
11227,4534.390275,0
11228,4534.79389,0
11229,4535.197505,0
11230,4535.60112,0
11231,4536.004735,0
11232,4536.40835,0
11233,4536.811965,0
11234,4537.21558,0
11235,4537.619195,0
11236,4538.02281,0
11237,4538.426425,0
11238,4538.83004,0
11239,4539.233655,0
11240,4539.63727,0
11241,4540.040885,0
11242,4540.4445,0
11243,4540.848115,0
11244,4541.25173,0
11245,4541.655345,0
11246,4542.05896,0
11247,4542.462575,0
11248,4542.86619,0
11249,4543.269805,0
11250,4543.67342,0
11251,4544.077035,0
11252,4544.48065,0
11253,4544.884265,0
11254,4545.28788,0
11255,4545.691495,0
11256,4546.09511,0
11257,4546.498725,0
11258,4546.90234,0
11259,4547.305955,0
11260,4547.70957,0
11261,4548.113185,0
11262,4548.5168,0
11263,4548.920415,0
11264,4549.32403,0
11265,4549.727645,0
11266,4550.13126,0
11267,4550.534875,0
11268,4550.93849,0
11269,4551.342105,0
11270,4551.74572,0
11271,4552.149335,0
11272,4552.55295,0
11273,4552.956565,0
11274,4553.36018,0
11275,4553.763795,0
11276,4554.16741,0
11277,4554.571025,0
11278,4554.97464,0
11279,4555.378255,0
11280,4555.78187,0
11281,4556.185485,0
11282,4556.5891,0
11283,4556.992715,0
11284,4557.39633,0
11285,4557.799945,0
11286,4558.20356,0
11287,4558.607175,0
11288,4559.01079,0
11289,4559.414405,0
11290,4559.81802,0
11291,4560.221635,0
11292,4560.62525,0
11293,4561.028865,0
11294,4561.43248,0
11295,4561.836095,0
11296,4562.23971,0
11297,4562.643325,0
11298,4563.04694,0
11299,4563.450555,0
11300,4563.85417,0
11301,4564.257785,0
11302,4564.6614,0
11303,4565.065015,0
11304,4565.46863,0
11305,4565.872245,0
11306,4566.27586,0
11307,4566.679475,0
11308,4567.08309,0
11309,4567.486705,0
11310,4567.89032,0
11311,4568.293935,0
11312,4568.69755,0
11313,4569.101165,0
11314,4569.50478,0
11315,4569.908395,0
11316,4570.31201,0
11317,4570.715625,0
11318,4571.11924,0
11319,4571.522855,0
11320,4571.92647,0
11321,4572.330085,0
11322,4572.7337,0
11323,4573.137315,0
11324,4573.54093,0
11325,4573.944545,0
11326,4574.34816,0
11327,4574.751775,0
11328,4575.15539,0
11329,4575.559005,0
11330,4575.96262,0
11331,4576.366235,0
11332,4576.76985,0
11333,4577.173465,0
11334,4577.57708,0
11335,4577.980695,0
11336,4578.38431,0
11337,4578.787925,0
11338,4579.19154,0
11339,4579.595155,0
11340,4579.99877,0
11341,4580.402385,0
11342,4580.806,0
11343,4581.209615,0
11344,4581.61323,0
11345,4582.016845,0
11346,4582.42046,0
11347,4582.824075,0
11348,4583.22769,0
11349,4583.631305,0
11350,4584.03492,0
11351,4584.438535,0
11352,4584.84215,0
11353,4585.245765,0
11354,4585.64938,0
11355,4586.052995,0
11356,4586.45661,0
11357,4586.860225,0
11358,4587.26384,0
11359,4587.667455,0
11360,4588.07107,0
11361,4588.474685,0
11362,4588.8783,0
11363,4589.281915,0
11364,4589.68553,0
11365,4590.089145,0
11366,4590.49276,0
11367,4590.896375,0
11368,4591.29999,0
11369,4591.703605,0
11370,4592.10722,0
11371,4592.510835,0
11372,4592.91445,0
11373,4593.318065,0
11374,4593.72168,0
11375,4594.125295,0
11376,4594.52891,0
11377,4594.932525,0
11378,4595.33614,0
11379,4595.739755,0
